wd_entity,wd_field,wd_type,wd_description,classification_bucket,direct_field_canonical_concept_id,description_canonical_concept_id,top_canonical_concept_id,top_canonical_strength,top_knowledge_concept_id,top_knowledge_strength
Government_Identifier_DataType,Country_Reference,Country_ReferenceType,,direct_alias_match,address.country,,activity id,0.800,address.country,1.000
Government_Identifier_DataType,Issued_Date,date,Date the Government ID was issued.,direct_alias_match,employee.national_id,,activity id,0.800,employee.national_id,1.000
Government_Identifier_DataType,Expiration_Date,date,Date the Government ID expires.,direct_alias_match,employee.national_id,,activity id,0.800,employee.national_id,1.000
Government_Identifier_DataType,Verification_Date,date,Date the Government ID was verified.,direct_alias_match,employee.national_id,,activity id,0.800,employee.national_id,1.000
License_Identifier_DataType,Issued_Date,date,Date the License ID was issued.,direct_alias_match,employee.national_id,,activity id,0.800,employee.national_id,1.000
License_Identifier_DataType,Expiration_Date,date,Date the License ID expires.,direct_alias_match,employee.national_id,,activity id,0.800,employee.national_id,1.000
License_Identifier_DataType,Verification_Date,date,Date the License ID was verified.,direct_alias_match,employee.national_id,,activity id,0.800,employee.national_id,1.000
License_Identifier_DataType,Country_Reference,Country_ReferenceType,,direct_alias_match,address.country,,activity id,0.800,address.country,1.000
License_Identifier_DataType,Country_Region_Reference,Country_Region_ReferenceType,,direct_alias_match,address.country,,activity id,0.500,address.country,1.000
License_Identifier_DataType,Authority_Reference,Authority_ReferenceType,,direct_alias_match,address.country,,address.city,0.800,address.country,1.000
Passport_Identifier_DataType,Passport_Number,string,Text attribute identifying Passport ID.,direct_alias_match,employee.passport_id,,employee.passport_id,1.000,employee.passport_id,0.550
Passport_Identifier_DataType,Country_Reference,Country_ReferenceType,Reference element representing the country.,direct_alias_match,address.country,,activity id,0.800,address.country,1.000
Passport_Identifier_DataType,Issued_Date,date,Date the Passport ID was issued.,direct_alias_match,employee.national_id,,activity id,0.800,employee.national_id,1.000
Passport_Identifier_DataType,Expiration_Date,date,Date the Passport ID expires.,direct_alias_match,employee.national_id,,activity id,0.800,employee.national_id,1.000
Passport_Identifier_DataType,Verification_Date,date,Date the Passport ID was verified.,direct_alias_match,employee.national_id,,activity id,0.800,employee.national_id,1.000
System_User_DataType,Locale_Reference,LocaleObjectType,The local defines the user's language and country which will affect their experience in the Workday system.,direct_alias_match,address.country,,account.id,0.500,account owner,0.550
Emergency_Contact_Data_WWSType,Integration_ID_Data,External_Integration_ID_DataType,,direct_alias_match,employee.position,,address.country,0.800,contact id,0.550
Dependent_Data_WWSType,Integration_ID_Data,External_Integration_ID_DataType,,direct_alias_match,employee.position,,address.country,0.800,employee.position,1.000
Beneficiary_Data_WWSType,Integration_ID_Data,External_Integration_ID_DataType,,direct_alias_match,employee.position,,address.country,0.800,employee.position,1.000
Employee_Compensation_Salary_Plan_Assignment_Detail_DataType,Currency_Reference,Currency_Reference_DataType,,direct_alias_match,compensation.base_salary,,accounting.document_currency_code,0.500,compensation.base_salary,1.000
Employee_Compensation_Salary_Plan_Assignment_Detail_DataType,Frequency_Reference,Frequency_Reference_DataType,,direct_alias_match,compensation.base_salary,,compensation.base_salary,1.000,compensation.base_salary,1.000
Worker_Profile_GetType,Worker_Reference,Worker_ReferenceType,,direct_alias_match,employee.id,,employee.id,1.000,employee.id,1.000
Worker_Profile_DataType,Employee_ID,string,Text attribute identifying Employee ID.,direct_alias_match,employee.id,,contact.id,0.800,employee id,1.000
Worker_Profile_DataType,Contingent_Worker_ID,string,Text attribute identifying Contingent Worker ID.,direct_alias_match,employee.id,,employee.id,1.000,employee.id,1.000
Worker_Profile_DataType,Business_Title,string,Text attribute identifying Business Title.,direct_alias_match,employee.position,,address.country,0.800,employee.position,1.000
Worker_Profile_DataType,Integration_ID_Data,External_Integration_ID_DataType,,direct_alias_match,employee.position,,address.country,0.800,employee.id,0.550
Education_History_DataType,Country_Reference,CountryObjectType,The country in which the school is located or in which studies took place.,direct_alias_match,address.country,,activity id,0.800,address.country,1.000
External_Integration_ID_Reference_DataType,ID,IDType,,direct_alias_match,address.city,,activity id,1.000,account.id,1.000
Previous_System_Job_HistoryType,Worker_Reference,WorkerObjectType,Unique Identifier for a worker (Employee or Contingent Worker).,direct_alias_match,employee.id,,address.country,0.500,employee id,0.550
Previous_System_Job_History_Detail_DataType,ID,string,"Unique identifier for a Previous System Job History entry. This can be entered here on an add to set the reference id to a customer determined value or left blank and a default value will be saved. If you are updating an existing entry, entering a value here will change the reference id.",direct_alias_match,address.city,,account.id,0.500,account owner,0.550
Previous_System_Job_History_Detail_DataType,Description,string,"Free Form Description for the Previous System Job Entry. During an update, if no valie is sent then the existing value will be kept.",direct_alias_match,address.city,,activity id,0.800,address.city,1.000
Previous_System_Job_History_Detail_DataType,Start_Date,date,The start date of the history transaction from a previous system.,direct_alias_match,employee.position,,absence.start_date,0.800,absence start date,1.000
Previous_System_Job_History_Detail_DataType,End_Date,date,The end date of the history transaction from a previous system.,direct_alias_match,employee.position,,absence.end_date,0.800,absence end date,1.000
Previous_System_Job_History_Detail_DataType,Job_Previous_System_History_Text_1,string,Additional text field which can be added to the Job and Position History grid on the Maintain Worker History from Previous System Worker History to capture additional information.,direct_alias_match,employee.position,,address.country,0.800,employee.position,1.000
Previous_System_Job_History_Detail_DataType,Job_Previous_System_History_Text_2,string,Additional text field which can be added to the Job and Position History grid on the Maintain Worker History from Previous System Worker History to capture additional information.,direct_alias_match,employee.position,,address.country,0.800,employee.position,1.000
Previous_System_Job_History_Detail_DataType,Job_Previous_System_History_Text_3,string,Additional text field which can be added to the Job and Position History grid on the Maintain Worker History from Previous System Worker History to capture additional information.,direct_alias_match,employee.position,,address.country,0.800,employee.position,1.000
Previous_System_Job_History_Detail_DataType,Job_Previous_System_History_Text_4,string,Additional text field which can be added to the Job and Position History grid on the Maintain Worker History from Previous System Worker History to capture additional information.,direct_alias_match,employee.position,,address.country,0.800,employee.position,1.000
Previous_System_Job_History_Detail_DataType,Job_Previous_System_History_Text_5,string,Additional text field which can be added to the Job and Position History grid on the Maintain Worker History from Previous System Worker History to capture additional information.,direct_alias_match,employee.position,,address.country,0.800,employee.position,1.000
Previous_System_Job_History_Detail_DataType,Job_Previous_System_History_Text_6,string,Additional text field which can be added to the Job and Position History grid on the Maintain Worker History from Previous System Worker History to capture additional information.,direct_alias_match,employee.position,,address.country,0.800,employee.position,1.000
Previous_System_Job_History_Detail_DataType,Job_Previous_System_History_Text_7,string,Additional text field which can be added to the Job and Position History grid on the Maintain Worker History from Previous System Worker History to capture additional information.,direct_alias_match,employee.position,,address.country,0.800,employee.position,1.000
Previous_System_Job_History_Detail_DataType,Job_Previous_System_History_Text_8,string,Additional text field which can be added to the Job and Position History grid on the Maintain Worker History from Previous System Worker History to capture additional information.,direct_alias_match,employee.position,,address.country,0.800,employee.position,1.000
Previous_System_Job_History_Detail_DataType,Job_Previous_System_History_Text_9,string,Additional text field which can be added to the Job and Position History grid on the Maintain Worker History from Previous System Worker History to capture additional information.,direct_alias_match,employee.position,,address.country,0.800,employee.position,1.000
Previous_System_Job_History_Detail_DataType,Job_Previous_System_History_Text_10,string,Additional text field which can be added to the Job and Position History grid on the Maintain Worker History from Previous System Worker History to capture additional information.,direct_alias_match,employee.position,,address.country,0.800,employee.position,1.000
Organization_FindType,Organization_Name,string,"If specified, this search criterium will return those references with an exact match. The search index used to query on this value is not case-sensitive.",direct_alias_match,account.name,,account.name,1.000,gross amount,0.550
Enrollment_Period_DataType,End_Date,date,The end date of the plan year.,direct_alias_match,employee.position,,absence.end_date,0.800,absence end date,1.000
Name_DataType,Country_Reference,Country_ReferenceType,,direct_alias_match,address.country,,activity id,0.800,address.country,1.000
Name_DataType,First_Name,string,Person first name.This field will only have a value if mapped to a name component for the country (identified by the ISO code above) within the workday application.,direct_alias_match,employee.name,,address.city,0.500,address.country,0.550
Name_DataType,Middle_Name,string,Person middle name.This field will only have a value if mapped to a name component for the country (identified by the ISO code above) within the workday application.,direct_alias_match,address.country,,address.city,0.800,address.country,1.000
Name_DataType,Last_Name,Last_Name_DataType,,direct_alias_match,employee.name,,contact.name,0.800,employee.name,1.000
Employee_Compensation_Allowance_Plan_Assignment_Detail_DataType,Currency_Reference,Currency_Reference_DataType,,direct_alias_match,compensation.base_salary,,accounting.document_currency_code,0.500,compensation.base_salary,1.000
Employee_Compensation_Allowance_Plan_Assignment_Detail_DataType,Frequency_Reference,Frequency_Reference_DataType,,direct_alias_match,compensation.base_salary,,compensation.base_salary,1.000,compensation.base_salary,1.000
Employee_Compensation_Bonus_Plan_Assignment_Detail_DataType,Currency_Reference,Currency_Reference_DataType,,direct_alias_match,compensation.base_salary,,accounting.document_currency_code,0.500,compensation.base_salary,1.000
Employee_Compensation_Bonus_Plan_Assignment_Detail_DataType,Frequency_Reference,Frequency_Reference_DataType,,direct_alias_match,compensation.base_salary,,compensation.base_salary,1.000,compensation.base_salary,1.000
Business_Site_GetType,Location_Reference,Business_Site_Reference_DataType,,direct_alias_match,address.country,,address.city,0.800,address.country,1.000
Compensation_Grade_Profile_ReferenceType,Compensation_Grade_Reference,Compensation_Grade_ReferenceType,,direct_alias_match,compensation.grade,,compensation.grade,1.000,compensation.grade,1.000
Personal_Info_DataType,Business_Title,string,The Business Title for the worker's primary position. This value cannot be updated in the Update Employee Personal Information or Update Contingent Worker Personal Information. It should be updated using the Edit Position operation.,direct_alias_match,employee.position,,address.country,0.800,employee.position,1.000
Gender_DataType,Country_Reference,CountryObjectType,The country for the gender.,direct_alias_match,address.country,,activity id,0.800,address.country,1.000
Gender_DataType,Inactive,boolean,The inactive flag.,direct_alias_match,address.city,,activity id,0.800,address.city,1.000
Business_Site_ReferencesType,Location_Reference,Location_Reference_WWSType,Reference element representing an object within the Workday system. The sub-elements and attributes within this element are used to return one and only one instance of the identifying object.,direct_alias_match,address.country,,address.city,0.800,address.country,1.000
External_Integration_ID_DataType,ID,IDType,,direct_alias_match,address.city,,activity id,1.000,account.id,1.000
Worker_Position_DataType,Position_Reference,Position_ReferenceType,,direct_alias_match,employee.position,,address.country,0.800,employee.id,0.550
Worker_Position_DataType,Position_ID,string,Text attribute identifying Position ID.,direct_alias_match,employee.position,,address.country,0.800,employee.id,0.550
Worker_Position_DataType,Position_Title,string,Text attribute identifying Position Title.,direct_alias_match,employee.position,,address.country,0.800,employee.position,1.000
Worker_Position_DataType,Business_Title,string,Business title for the position.,direct_alias_match,employee.position,,address.country,0.800,employee.position,1.000
Worker_Position_DataType,Position_Time_Type_Reference,Position_Time_Type_ReferenceType,,direct_alias_match,employee.position,,activity id,0.500,employee group,0.550
Worker_Position_DataType,Job_Exempt,boolean,Boolean attribute identifying whether Position is Exempt.,direct_alias_match,address.country,,address.city,0.800,address.country,1.000
Worker_Position_DataType,Scheduled_Weekly_Hours,,Scheduled Weekly Hours for Position.,direct_alias_match,employee.position,,address.country,0.800,employee.position,1.000
Worker_Position_DataType,Default_Weekly_Hours,,Standard Weekly Hours for Position.,direct_alias_match,employee.position,,address.country,0.800,employee.position,1.000
Worker_Position_DataType,Full_Time_Equivalent_Percentage,,Full Time Equivalent Percentage for Position.,direct_alias_match,employee.position,,address.country,0.800,employee.position,1.000
Worker_Position_DataType,Specify_Paid_FTE,boolean,True if Paid FTE Percentage is specified on the position.,direct_alias_match,employee.position,,address.country,0.800,employee.position,1.000
Worker_Position_DataType,Paid_FTE,,"The paid full time equivalent percentage for the position, entered as a decimal value. This overrides the calculated full time equivalent.",direct_alias_match,employee.position,,address.country,0.800,employee.position,1.000
Worker_Position_DataType,Specify_Working_FTE,boolean,True if Working FTE Percentage is specified on the position.,direct_alias_match,employee.position,,address.country,0.800,employee.position,1.000
Worker_Position_DataType,Working_FTE,,"The working full time equivalent percentage for the position, entered as a decimal value. This overrides the calculated full time equivalent.",direct_alias_match,employee.position,,address.country,0.800,employee.position,1.000
Worker_Position_DataType,Pay_Rate_Type_Reference,Pay_Rate_Type_ReferenceType,,direct_alias_match,compensation.base_salary,,activity id,0.500,compensation.base_salary,1.000
Worker_Position_DataType,Job_Profile_Summary_Data,Job_Profile_in_Position_Summary_DataType,,direct_alias_match,employee.position,,address.country,0.800,employee.position,1.000
Worker_Position_DataType,Supervisor_Reference,Supervisor_ReferenceType,Contains the reference to the manager of the worker. This will contain only one manager - even if there are actually multiple managers for the worker.,direct_alias_match,employee.manager_id,,address.country,0.500,employee.department,0.550
Worker_Position_DataType,Work_Shift_Reference,Work_ShiftObjectType,The work hour profile(s) for the position.,direct_alias_match,employee.position,,address.country,0.800,employee.id,0.550
Worker_Position_DataType,Work_Hours_Profile_Reference,Work_Hours_ProfileObjectType,The work hour profile(s) for the position.,direct_alias_match,employee.position,,address.country,0.800,employee.id,0.550
Compensation_DataType,Effective_Date,date,Effective Date of Compensation.,direct_alias_match,employee.position,,address.country,0.800,employee.position,1.000
Worker_Status_DataType,Hire_Date,date,Most recent Hire Date for the Worker.,direct_alias_match,employee.hire_date,,contract.end_date,0.800,employee.hire_date,1.000
Worker_Status_DataType,Original_Hire_Date,date,Earliest Hire Date for the Worker.,direct_alias_match,employee.hire_date,,contract.end_date,0.800,employee.hire_date,1.000
Worker_Status_DataType,End_Employment_Date,date,Employment End Date for the Worker. This field is informational only. The value is effective immediately on update.,direct_alias_match,employee.position,,absence.end_date,0.500,absence end date,0.550
Worker_Status_DataType,Seniority_Date,date,Seniority date for the worker. Defaults to hire date.,direct_alias_match,employee.hire_date,,contract.end_date,0.800,address valid to,0.550
Worker_Status_DataType,Company_Service_Date,date,"The Company Service Date in the employee's service dates. If empty, Workday will use the existing date.",direct_alias_match,employee.service_date,,employee.employment_status,0.600,employee status,0.550
Compensation_Summary_DataType,Total_Base_Pay,,Total Base Pay (as stated for Frequency).,direct_alias_match,compensation.base_salary,,compensation.base_salary,1.000,base salary,0.550
Compensation_Summary_DataType,Currency_Reference,Currency_Reference_DataType,,direct_alias_match,compensation.base_salary,,accounting.document_currency_code,0.500,compensation.base_salary,1.000
Compensation_Summary_DataType,Frequency_Reference,Frequency_Reference_DataType,,direct_alias_match,compensation.base_salary,,compensation.base_salary,1.000,compensation.base_salary,1.000
Organization_Content_DataType,Integration_ID_Data,External_Integration_ID_DataType,,direct_alias_match,employee.position,,address.country,0.800,company id,0.550
Organization_Content_DataType,Organization_Name,string,Text attribute identifying Organization Name.,direct_alias_match,account.name,,account.name,1.000,organizational unit name,1.000
Location_Content_DataType,Integration_ID_Data,External_Integration_ID_DataType,,direct_alias_match,employee.position,,address.city,0.500,address.country,0.550
Location_Content_DataType,Location_Name,string,Text attribute identifying Location Name.,direct_alias_match,location.name,,location.name,1.000,,
Citizenship_Status_ReferenceType,Country_Reference,Country_ReferenceType,,direct_alias_match,address.country,,activity id,0.800,address.country,1.000
Military_Status_ReferenceType,Country_Reference,Country_ReferenceType,,direct_alias_match,address.country,,activity id,0.800,address.country,1.000
Payroll_Interface_Processing_DataType,Pay_Rate_Type_Reference,Pay_Rate_Type_ReferenceType,Reference to the pay rate type for the position.,direct_alias_match,compensation.base_salary,,activity id,0.500,compensation.base_salary,1.000
Payroll_Interface_Processing_DataType,Frequency_Reference,Frequency_Reference_DataType,Reference to a Frequency.,direct_alias_match,compensation.base_salary,,compensation.base_salary,1.000,compensation.base_salary,1.000
Payroll_Interface_Processing_DataType,Pay_Group_Reference,External_Pay_Group_ReferenceType,The external pay group for the position.,direct_alias_match,employee.position,,address.country,0.800,employee.position,1.000
Payroll_Interface_Processing_DataType,Payroll_Entity_Reference,External_Payroll_Entity_ReferenceType,The external payroll entity for the position.,direct_alias_match,employee.position,,address.country,0.800,employee.position,1.000
Termination_Status_DataType,Termination_Date,date,Most recent Termination Date.,direct_alias_match,employee.termination_date,,employee.position,0.800,employee.termination_date,1.000
Termination_Status_DataType,Termination_Reason,string,Most recent termination event Reason.,direct_alias_match,employee.termination_reason,,employee.termination_reason,1.000,,
Leave_Status_DataType,Leave_Start_Date,date,Current leave event Start Date.,direct_alias_match,absence.start_date,,absence.start_date,1.000,absence start date,0.550
Leave_Status_DataType,Leave_End_Date,date,Most recent leave event Actual End Date.,direct_alias_match,absence.end_date,,absence.end_date,1.000,absence end date,0.550
Probation_Status_DataType,Probation_Start_Date,date,Primary Position Probation Start Date,direct_alias_match,employee.position,,absence.start_date,0.500,absence start date,0.550
Probation_Status_DataType,Probation_End_Date,date,Primary Position Probation End Date,direct_alias_match,employee.position,,absence.end_date,0.500,absence end date,0.550
Employee_Compensation_Commission_Plan_Assignment_Detail_DataType,Currency_Reference,Currency_Reference_DataType,,direct_alias_match,compensation.base_salary,,accounting.document_currency_code,0.500,compensation.base_salary,1.000
Employee_Compensation_Commission_Plan_Assignment_Detail_DataType,Frequency_Reference,Frequency_Reference_DataType,,direct_alias_match,compensation.base_salary,,compensation.base_salary,1.000,compensation.base_salary,1.000
Worker_ProfileType,Worker_Reference,Worker_ReferenceType,,direct_alias_match,employee.id,,employee.id,1.000,employee.id,1.000
Contingent_Worker_Contract_Info_DataType,Contract_End_Date,date,Date of Contract End.,direct_alias_match,contract.end_date,,absence.end_date,0.500,absence end date,0.550
Business_SiteType,Location_Reference,Business_Site_Reference_DataType,,direct_alias_match,address.country,,address.city,0.800,address.country,1.000
Employee_Image_DataType,Filename,,Text attribute identifying Filename of the Attachment.,direct_alias_match,attachment.file_name,,address.city,0.800,file name,1.000
Employee_DataType,Employee_ID,string,Text attribute identifying Employee ID.,direct_alias_match,employee.id,,contact.id,0.800,employee id,1.000
Employee_DataType,Integration_ID_Data,External_Integration_ID_DataType,,direct_alias_match,employee.position,,address.country,0.800,employee id,0.550
Contingent_Worker_DataType,Integration_ID_Data,External_Integration_ID_DataType,,direct_alias_match,employee.position,,address.country,0.800,employee.id,0.550
Currency_Reference_DataType,Currency_Code,CurrencyEnumeration,The preferred Currency for the contract pay rate.,direct_alias_match,currency.code,,accounting.document_currency_code,0.800,compensation.base_salary,0.550
Address_DataType,Country_Reference,Country_ReferenceType,,direct_alias_match,address.country,,activity id,0.800,address id,0.550
Address_DataType,Municipality,string,Municipality,direct_alias_match,address.city,,activity id,0.800,address.city,1.000
Address_DataType,Region,string,"Region (e.g. State, Province, etc.)",direct_alias_match,supplier.address,,address.region,0.600,region,1.000
Address_DataType,Postal_Code,string,Postal Code,direct_alias_match,address.postal_code,,address.country,0.800,address.postal_code,1.000
Employee_Compensation_Salary_Unit_Plan_Assignment_Detail_DataType,Currency_Reference,Currency_Reference_DataType,,direct_alias_match,compensation.base_salary,,accounting.document_currency_code,0.500,compensation.base_salary,1.000
Employee_Compensation_Salary_Unit_Plan_Assignment_Detail_DataType,Frequency_Reference,Frequency_Reference_DataType,,direct_alias_match,compensation.base_salary,,compensation.base_salary,1.000,compensation.base_salary,1.000
Employee_Compensation_Allowance_Unit_Plan_Assignment_Detail_DataType,Frequency_Reference,Frequency_Reference_DataType,,direct_alias_match,compensation.base_salary,,compensation.base_salary,1.000,compensation.base_salary,1.000
Employee_Compensation_Allowance_Unit_Plan_Assignment_Detail_DataType,Currency_Reference,Currency_Reference_DataType,,direct_alias_match,compensation.base_salary,,accounting.document_currency_code,0.500,compensation.base_salary,1.000
Worker_Event_History_GetType,Worker_Reference,Worker_ReferenceType,,direct_alias_match,employee.id,,activity id,0.500,activity id,0.550
Worker_Event_HistoryType,Worker_Reference,Worker_ReferenceType,,direct_alias_match,employee.id,,activity id,0.500,activity id,0.550
Event_History_DataType,Description,string,Text attribute identifying Event Description.,direct_alias_match,address.city,,activity id,0.800,address.city,1.000
Event_History_DataType,Effective_Date,date,Date the event was made effective (or completed if no Effective Date).,direct_alias_match,employee.position,,address.country,0.800,employee.position,1.000
Effective_And_Updated_DateTime_DataType,Effective_From,dateTime,Defines the earliest Effective Date (e.g. As Of Date) data is marked within the Workday system.,direct_alias_match,validity.start_date,,address.country,0.500,address valid from,1.000
Workday_Account_for_Worker_DataType,Locale_Reference,LocaleObjectType,The local defines the user's language and country which will affect their experience in the Workday system.,direct_alias_match,address.country,,account.id,0.600,account owner,0.550
Workday_Account_for_Worker_UpdateType,Worker_Reference,Worker_ReferenceType,,direct_alias_match,employee.id,,account.id,0.600,employee.id,1.000
Workday_Account_for_Worker_AddType,Worker_Reference,Worker_ReferenceType,,direct_alias_match,employee.id,,account.id,0.600,employee.id,1.000
Company_Insider_Type_DataType,Inactive,boolean,Boolean that indicates if a Company Insider Type is inactive.,direct_alias_match,address.city,,account.industry,0.500,address.city,1.000
Country_Region_ReferenceType,Country_Reference,Country_ReferenceType,,direct_alias_match,address.country,,activity id,0.800,address.country,1.000
