entry_type,canonical_term,canonical_concept_id,alias,domain,source_system,note
concept_alias,Nationality_Reference,address.country,Nationality_Reference,Human Capital Management,Workday_Webservice,Wave-1 Direct/Description: Demographic_DataType.Nationality_Reference (Country_and_NationalityObjectType) - Reference for the person's Country of Nationality
concept_alias,Hukou_Region_Reference,address.country,Hukou_Region_Reference,Human Capital Management,Workday_Webservice,Wave-1 Direct/Description: Demographic_DataType.Hukou_Region_Reference (Country_RegionObjectType) - Country Region on the Hukou of the person. This field is only available for the country China and the person with citize
concept_alias,Hukou_Subregion_Reference,address.country,Hukou_Subregion_Reference,Human Capital Management,Workday_Webservice,Wave-1 Direct/Description: Demographic_DataType.Hukou_Subregion_Reference (Country_SubregionObjectType) - Country Subregion on the Hukou of the person. This field is only available for the country China and the person with cit
concept_alias,Hukou_Locality,address.country,Hukou_Locality,Human Capital Management,Workday_Webservice,Wave-1 Direct/Description: Demographic_DataType.Hukou_Locality (string) - Locality on the Hukou of the person. This field is only available for the country China and the person with citizenship 
concept_alias,Hukou_Postal_Code,address.country,Hukou_Postal_Code,Human Capital Management,Workday_Webservice,Wave-1 Direct/Description: Demographic_DataType.Hukou_Postal_Code (string) - Hukou postal code for the person. This field is only available for the country China and the person with citizenship sta
concept_alias,Hukou_Type_Reference,address.country,Hukou_Type_Reference,Human Capital Management,Workday_Webservice,Wave-1 Direct/Description: Demographic_DataType.Hukou_Type_Reference (Hukou_TypeObjectType) - Hukou type on the Hukou of the person. This field is only available for the country China and the person with citizenshi
concept_alias,Native_Region_Reference,address.country,Native_Region_Reference,Human Capital Management,Workday_Webservice,Wave-1 Direct/Description: Demographic_DataType.Native_Region_Reference (Country_RegionObjectType) - The Native Region for the person.
concept_alias,Vendor_Name,supplier.name,Vendor_Name,Human Capital Management,Workday_Webservice,Wave-1 Direct/Description: Vendor_ReferenceType.Vendor_Name (string) - Unique attribute name/description identifying a valid instance of Vendor (Business Entity).
concept_alias,Issued_Date,employee.national_id,Issued_Date,Human Capital Management,Workday_Webservice,Wave-1 Direct/Description: Visa_Identifier_DataType.Issued_Date (date) - Date the Visa ID was issued.
concept_alias,Expiration_Date,employee.national_id,Expiration_Date,Human Capital Management,Workday_Webservice,Wave-1 Direct/Description: Visa_Identifier_DataType.Expiration_Date (date) - Date the Visa ID expires.
concept_alias,Verification_Date,employee.national_id,Verification_Date,Human Capital Management,Workday_Webservice,Wave-1 Direct/Description: Visa_Identifier_DataType.Verification_Date (date) - Date the Visa ID was verified.
concept_alias,Country_Region_Reference,address.country,Country_Region_Reference,Human Capital Management,Workday_Webservice,Wave-1 Direct/Description: License_Identifier_DataType.Country_Region_Reference (Country_Region_ReferenceType)
concept_alias,Authority_Reference,address.country,Authority_Reference,Human Capital Management,Workday_Webservice,Wave-1 Direct/Description: License_Identifier_DataType.Authority_Reference (Authority_ReferenceType)
concept_alias,Passport_Number,employee.passport_id,Passport_Number,Human Capital Management,Workday_Webservice,Wave-1 Direct/Description: Passport_Identifier_DataType.Passport_Number (string) - Text attribute identifying Passport ID.
concept_alias,Locale_Reference,address.country,Locale_Reference,Human Capital Management,Workday_Webservice,Wave-1 Direct/Description: System_User_DataType.Locale_Reference (LocaleObjectType) - The local defines the user's language and country which will affect their experience in the Workday system.
concept_alias,Currency_Reference,compensation.base_salary,Currency_Reference,Human Capital Management,Workday_Webservice,Wave-1 Direct/Description: Employee_Compensation_Salary_Plan_Assignment_Detail_DataType.Currency_Reference (Currency_Reference_DataType)
concept_alias,Frequency_Reference,compensation.base_salary,Frequency_Reference,Human Capital Management,Workday_Webservice,Wave-1 Direct/Description: Employee_Compensation_Salary_Plan_Assignment_Detail_DataType.Frequency_Reference (Frequency_Reference_DataType)
concept_alias,Worker_Reference,employee.id,Worker_Reference,Human Capital Management,Workday_Webservice,Wave-1 Direct/Description: Worker_Profile_GetType.Worker_Reference (Worker_ReferenceType)
concept_alias,Employee_ID,employee.id,Employee_ID,Human Capital Management,Workday_Webservice,Wave-1 Direct/Description: Worker_Profile_DataType.Employee_ID (string) - Text attribute identifying Employee ID.
concept_alias,Contingent_Worker_ID,employee.id,Contingent_Worker_ID,Human Capital Management,Workday_Webservice,Wave-1 Direct/Description: Worker_Profile_DataType.Contingent_Worker_ID (string) - Text attribute identifying Contingent Worker ID.
concept_alias,Business_Title,employee.position,Business_Title,Human Capital Management,Workday_Webservice,Wave-1 Direct/Description: Worker_Profile_DataType.Business_Title (string) - Text attribute identifying Business Title.
concept_alias,Description,address.city,Description,Human Capital Management,Workday_Webservice,"Wave-1 Direct/Description: Previous_System_Job_History_Detail_DataType.Description (string) - Free Form Description for the Previous System Job Entry. During an update, if no valie is sent then the existing value w"
concept_alias,Start_Date,employee.position,Start_Date,Human Capital Management,Workday_Webservice,Wave-1 Direct/Description: Previous_System_Job_History_Detail_DataType.Start_Date (date) - The start date of the history transaction from a previous system.
concept_alias,End_Date,employee.position,End_Date,Human Capital Management,Workday_Webservice,Wave-1 Direct/Description: Previous_System_Job_History_Detail_DataType.End_Date (date) - The end date of the history transaction from a previous system.
concept_alias,Job_Previous_System_History_Text_1,employee.position,Job_Previous_System_History_Text_1,Human Capital Management,Workday_Webservice,Wave-1 Direct/Description: Previous_System_Job_History_Detail_DataType.Job_Previous_System_History_Text_1 (string) - Additional text field which can be added to the Job and Position History grid on the Maintain Worker History from Previo
concept_alias,Job_Previous_System_History_Text_2,employee.position,Job_Previous_System_History_Text_2,Human Capital Management,Workday_Webservice,Wave-1 Direct/Description: Previous_System_Job_History_Detail_DataType.Job_Previous_System_History_Text_2 (string) - Additional text field which can be added to the Job and Position History grid on the Maintain Worker History from Previo
concept_alias,Job_Previous_System_History_Text_3,employee.position,Job_Previous_System_History_Text_3,Human Capital Management,Workday_Webservice,Wave-1 Direct/Description: Previous_System_Job_History_Detail_DataType.Job_Previous_System_History_Text_3 (string) - Additional text field which can be added to the Job and Position History grid on the Maintain Worker History from Previo
concept_alias,Job_Previous_System_History_Text_4,employee.position,Job_Previous_System_History_Text_4,Human Capital Management,Workday_Webservice,Wave-1 Direct/Description: Previous_System_Job_History_Detail_DataType.Job_Previous_System_History_Text_4 (string) - Additional text field which can be added to the Job and Position History grid on the Maintain Worker History from Previo
concept_alias,Job_Previous_System_History_Text_5,employee.position,Job_Previous_System_History_Text_5,Human Capital Management,Workday_Webservice,Wave-1 Direct/Description: Previous_System_Job_History_Detail_DataType.Job_Previous_System_History_Text_5 (string) - Additional text field which can be added to the Job and Position History grid on the Maintain Worker History from Previo
concept_alias,Job_Previous_System_History_Text_6,employee.position,Job_Previous_System_History_Text_6,Human Capital Management,Workday_Webservice,Wave-1 Direct/Description: Previous_System_Job_History_Detail_DataType.Job_Previous_System_History_Text_6 (string) - Additional text field which can be added to the Job and Position History grid on the Maintain Worker History from Previo
concept_alias,Job_Previous_System_History_Text_7,employee.position,Job_Previous_System_History_Text_7,Human Capital Management,Workday_Webservice,Wave-1 Direct/Description: Previous_System_Job_History_Detail_DataType.Job_Previous_System_History_Text_7 (string) - Additional text field which can be added to the Job and Position History grid on the Maintain Worker History from Previo
concept_alias,Job_Previous_System_History_Text_8,employee.position,Job_Previous_System_History_Text_8,Human Capital Management,Workday_Webservice,Wave-1 Direct/Description: Previous_System_Job_History_Detail_DataType.Job_Previous_System_History_Text_8 (string) - Additional text field which can be added to the Job and Position History grid on the Maintain Worker History from Previo
concept_alias,Job_Previous_System_History_Text_9,employee.position,Job_Previous_System_History_Text_9,Human Capital Management,Workday_Webservice,Wave-1 Direct/Description: Previous_System_Job_History_Detail_DataType.Job_Previous_System_History_Text_9 (string) - Additional text field which can be added to the Job and Position History grid on the Maintain Worker History from Previo
concept_alias,Job_Previous_System_History_Text_10,employee.position,Job_Previous_System_History_Text_10,Human Capital Management,Workday_Webservice,Wave-1 Direct/Description: Previous_System_Job_History_Detail_DataType.Job_Previous_System_History_Text_10 (string) - Additional text field which can be added to the Job and Position History grid on the Maintain Worker History from Previo
concept_alias,First_Name,employee.name,First_Name,Human Capital Management,Workday_Webservice,Wave-1 Direct/Description: Name_DataType.First_Name (string) - Person first name.This field will only have a value if mapped to a name component for the country (identified by the ISO
concept_alias,Middle_Name,address.country,Middle_Name,Human Capital Management,Workday_Webservice,Wave-1 Direct/Description: Name_DataType.Middle_Name (string) - Person middle name.This field will only have a value if mapped to a name component for the country (identified by the IS
concept_alias,Last_Name,employee.name,Last_Name,Human Capital Management,Workday_Webservice,Wave-1 Direct/Description: Name_DataType.Last_Name (Last_Name_DataType)
concept_alias,Location_Reference,address.country,Location_Reference,Human Capital Management,Workday_Webservice,Wave-1 Direct/Description: Business_Site_GetType.Location_Reference (Business_Site_Reference_DataType)
concept_alias,Compensation_Grade_Reference,compensation.grade,Compensation_Grade_Reference,Human Capital Management,Workday_Webservice,Wave-1 Direct/Description: Compensation_Grade_Profile_ReferenceType.Compensation_Grade_Reference (Compensation_Grade_ReferenceType)
concept_alias,Position_Reference,employee.position,Position_Reference,Human Capital Management,Workday_Webservice,Wave-1 Direct/Description: Worker_Position_DataType.Position_Reference (Position_ReferenceType)
concept_alias,Position_ID,employee.position,Position_ID,Human Capital Management,Workday_Webservice,Wave-1 Direct/Description: Worker_Position_DataType.Position_ID (string) - Text attribute identifying Position ID.
concept_alias,Position_Title,employee.position,Position_Title,Human Capital Management,Workday_Webservice,Wave-1 Direct/Description: Worker_Position_DataType.Position_Title (string) - Text attribute identifying Position Title.
concept_alias,Position_Time_Type_Reference,employee.position,Position_Time_Type_Reference,Human Capital Management,Workday_Webservice,Wave-1 Direct/Description: Worker_Position_DataType.Position_Time_Type_Reference (Position_Time_Type_ReferenceType)
concept_alias,Job_Exempt,address.country,Job_Exempt,Human Capital Management,Workday_Webservice,Wave-1 Direct/Description: Worker_Position_DataType.Job_Exempt (boolean) - Boolean attribute identifying whether Position is Exempt.
concept_alias,Scheduled_Weekly_Hours,employee.position,Scheduled_Weekly_Hours,Human Capital Management,Workday_Webservice,Wave-1 Direct/Description: Worker_Position_DataType.Scheduled_Weekly_Hours () - Scheduled Weekly Hours for Position.
concept_alias,Default_Weekly_Hours,employee.position,Default_Weekly_Hours,Human Capital Management,Workday_Webservice,Wave-1 Direct/Description: Worker_Position_DataType.Default_Weekly_Hours () - Standard Weekly Hours for Position.
concept_alias,Full_Time_Equivalent_Percentage,employee.position,Full_Time_Equivalent_Percentage,Human Capital Management,Workday_Webservice,Wave-1 Direct/Description: Worker_Position_DataType.Full_Time_Equivalent_Percentage () - Full Time Equivalent Percentage for Position.
concept_alias,Specify_Paid_FTE,employee.position,Specify_Paid_FTE,Human Capital Management,Workday_Webservice,Wave-1 Direct/Description: Worker_Position_DataType.Specify_Paid_FTE (boolean) - True if Paid FTE Percentage is specified on the position.
concept_alias,Paid_FTE,employee.position,Paid_FTE,Human Capital Management,Workday_Webservice,"Wave-1 Direct/Description: Worker_Position_DataType.Paid_FTE () - The paid full time equivalent percentage for the position, entered as a decimal value. This overrides the calculated ful"
concept_alias,Specify_Working_FTE,employee.position,Specify_Working_FTE,Human Capital Management,Workday_Webservice,Wave-1 Direct/Description: Worker_Position_DataType.Specify_Working_FTE (boolean) - True if Working FTE Percentage is specified on the position.
concept_alias,Working_FTE,employee.position,Working_FTE,Human Capital Management,Workday_Webservice,"Wave-1 Direct/Description: Worker_Position_DataType.Working_FTE () - The working full time equivalent percentage for the position, entered as a decimal value. This overrides the calculated "
concept_alias,Pay_Rate_Type_Reference,compensation.base_salary,Pay_Rate_Type_Reference,Human Capital Management,Workday_Webservice,Wave-1 Direct/Description: Worker_Position_DataType.Pay_Rate_Type_Reference (Pay_Rate_Type_ReferenceType)
concept_alias,Job_Profile_Summary_Data,employee.position,Job_Profile_Summary_Data,Human Capital Management,Workday_Webservice,Wave-1 Direct/Description: Worker_Position_DataType.Job_Profile_Summary_Data (Job_Profile_in_Position_Summary_DataType)
concept_alias,Supervisor_Reference,employee.manager_id,Supervisor_Reference,Human Capital Management,Workday_Webservice,Wave-1 Direct/Description: Worker_Position_DataType.Supervisor_Reference (Supervisor_ReferenceType) - Contains the reference to the manager of the worker. This will contain only one manager - even if there are actually mul
concept_alias,Work_Shift_Reference,employee.position,Work_Shift_Reference,Human Capital Management,Workday_Webservice,Wave-1 Direct/Description: Worker_Position_DataType.Work_Shift_Reference (Work_ShiftObjectType) - The work hour profile(s) for the position.
concept_alias,Work_Hours_Profile_Reference,employee.position,Work_Hours_Profile_Reference,Human Capital Management,Workday_Webservice,Wave-1 Direct/Description: Worker_Position_DataType.Work_Hours_Profile_Reference (Work_Hours_ProfileObjectType) - The work hour profile(s) for the position.
concept_alias,Hire_Date,employee.hire_date,Hire_Date,Human Capital Management,Workday_Webservice,Wave-1 Direct/Description: Worker_Status_DataType.Hire_Date (date) - Most recent Hire Date for the Worker.
concept_alias,Original_Hire_Date,employee.hire_date,Original_Hire_Date,Human Capital Management,Workday_Webservice,Wave-1 Direct/Description: Worker_Status_DataType.Original_Hire_Date (date) - Earliest Hire Date for the Worker.
concept_alias,End_Employment_Date,employee.position,End_Employment_Date,Human Capital Management,Workday_Webservice,Wave-1 Direct/Description: Worker_Status_DataType.End_Employment_Date (date) - Employment End Date for the Worker. This field is informational only. The value is effective immediately on update.
concept_alias,Seniority_Date,employee.hire_date,Seniority_Date,Human Capital Management,Workday_Webservice,Wave-1 Direct/Description: Worker_Status_DataType.Seniority_Date (date) - Seniority date for the worker. Defaults to hire date.
concept_alias,Company_Service_Date,employee.service_date,Company_Service_Date,Human Capital Management,Workday_Webservice,"Wave-1 Direct/Description: Worker_Status_DataType.Company_Service_Date (date) - The Company Service Date in the employee's service dates. If empty, Workday will use the existing date."
concept_alias,Total_Base_Pay,compensation.base_salary,Total_Base_Pay,Human Capital Management,Workday_Webservice,Wave-1 Direct/Description: Compensation_Summary_DataType.Total_Base_Pay () - Total Base Pay (as stated for Frequency).
concept_alias,Pay_Group_Reference,employee.position,Pay_Group_Reference,Human Capital Management,Workday_Webservice,Wave-1 Direct/Description: Payroll_Interface_Processing_DataType.Pay_Group_Reference (External_Pay_Group_ReferenceType) - The external pay group for the position.
concept_alias,Payroll_Entity_Reference,employee.position,Payroll_Entity_Reference,Human Capital Management,Workday_Webservice,Wave-1 Direct/Description: Payroll_Interface_Processing_DataType.Payroll_Entity_Reference (External_Payroll_Entity_ReferenceType) - The external payroll entity for the position.
concept_alias,Termination_Date,employee.termination_date,Termination_Date,Human Capital Management,Workday_Webservice,Wave-1 Direct/Description: Termination_Status_DataType.Termination_Date (date) - Most recent Termination Date.
concept_alias,Termination_Reason,employee.termination_reason,Termination_Reason,Human Capital Management,Workday_Webservice,Wave-1 Direct/Description: Termination_Status_DataType.Termination_Reason (string) - Most recent termination event Reason.
concept_alias,Leave_Start_Date,absence.start_date,Leave_Start_Date,Human Capital Management,Workday_Webservice,Wave-1 Direct/Description: Leave_Status_DataType.Leave_Start_Date (date) - Current leave event Start Date.
concept_alias,Leave_End_Date,absence.end_date,Leave_End_Date,Human Capital Management,Workday_Webservice,Wave-1 Direct/Description: Leave_Status_DataType.Leave_End_Date (date) - Most recent leave event Actual End Date.
concept_alias,Probation_Start_Date,employee.position,Probation_Start_Date,Human Capital Management,Workday_Webservice,Wave-1 Direct/Description: Probation_Status_DataType.Probation_Start_Date (date) - Primary Position Probation Start Date
concept_alias,Probation_End_Date,employee.position,Probation_End_Date,Human Capital Management,Workday_Webservice,Wave-1 Direct/Description: Probation_Status_DataType.Probation_End_Date (date) - Primary Position Probation End Date
concept_alias,Contract_End_Date,contract.end_date,Contract_End_Date,Human Capital Management,Workday_Webservice,Wave-1 Direct/Description: Contingent_Worker_Contract_Info_DataType.Contract_End_Date (date) - Date of Contract End.
concept_alias,Filename,attachment.file_name,Filename,Human Capital Management,Workday_Webservice,Wave-1 Direct/Description: Employee_Image_DataType.Filename () - Text attribute identifying Filename of the Attachment.
concept_alias,Currency_Code,currency.code,Currency_Code,Human Capital Management,Workday_Webservice,Wave-1 Direct/Description: Currency_Reference_DataType.Currency_Code (CurrencyEnumeration) - The preferred Currency for the contract pay rate.
concept_alias,Municipality,address.city,Municipality,Human Capital Management,Workday_Webservice,Wave-1 Direct/Description: Address_DataType.Municipality (string) - Municipality
concept_alias,Region,supplier.address,Region,Human Capital Management,Workday_Webservice,"Wave-1 Direct/Description: Address_DataType.Region (string) - Region (e.g. State, Province, etc.)"
concept_alias,Postal_Code,address.postal_code,Postal_Code,Human Capital Management,Workday_Webservice,Wave-1 Direct/Description: Address_DataType.Postal_Code (string) - Postal Code
concept_alias,Effective_From,validity.start_date,Effective_From,Human Capital Management,Workday_Webservice,Wave-1 Direct/Description: Effective_And_Updated_DateTime_DataType.Effective_From (dateTime) - Defines the earliest Effective Date (e.g. As Of Date) data is marked within the Workday system.
concept_alias,Location_ID,location.id,Location_ID,Human Capital Management,Workday_Webservice,"Wave-1 Direct/Description: Location_iDataType.Location_ID (string) - The unique location ID. The organization, position and hire tabs will reference location ID."
concept_alias,Superior_Location_Reference,warehouse.id,Superior_Location_Reference,Human Capital Management,Workday_Webservice,"Wave-1 Direct/Description: Location_iDataType.Superior_Location_Reference (LocationObjectType) - Superior Location Reference. Reference to another Location that is Superior. If left blank, existing values will be remo"
concept_alias,Location_Identifier,warehouse.id,Location_Identifier,Human Capital Management,Workday_Webservice,Wave-1 Direct/Description: Location_iDataType.Location_Identifier (string) - The location identifier of the location.
concept_alias,Contract_Pay_Rate,compensation.base_salary,Contract_Pay_Rate,Human Capital Management,Workday_Webservice,Wave-1 Direct/Description: Contract_Details_DataType.Contract_Pay_Rate () - The Contract Pay Rate for the position. Automatically calculated based on the Compensation and Frequency values.
concept_alias,Code,address.city,Code,Human Capital Management,Workday_Webservice,Wave-1 Direct/Description: Safety_Incident_Location_DataType.Code (string) - Code
concept_alias,Compensation_Grade_Profile_Reference,compensation.grade,Compensation_Grade_Profile_Reference,Human Capital Management,Workday_Webservice,Wave-1 Direct/Description: Compensation_Detail_DataType.Compensation_Grade_Profile_Reference (Compensation_Grade_Profile_ReferenceType)
concept_alias,Compensation_Step_Reference,compensation.grade,Compensation_Step_Reference,Human Capital Management,Workday_Webservice,Wave-1 Direct/Description: Compensation_Detail_DataType.Compensation_Step_Reference (Compensation_Step_Reference_DataType)
concept_alias,Universal_ID_Reference,employee.name,Universal_ID_Reference,Human Capital Management,Workday_Webservice,Wave-1 Direct/Description: Worker_Request_CriteriaType.Universal_ID_Reference (Universal_IdentifierObjectType) - All worker roles will be returned for the person associated with each universal identifier.
concept_alias,Include_Reference,address.country,Include_Reference,Human Capital Management,Workday_Webservice,Wave-1 Direct/Description: Worker_Response_GroupType.Include_Reference (boolean) - Indicates if the Reference element for the worker is included in the response.
concept_alias,Show_All_Personal_Information,address.country,Show_All_Personal_Information,Human Capital Management,Workday_Webservice,Wave-1 Direct/Description: Worker_Response_GroupType.Show_All_Personal_Information (boolean) - Show All Personal Information by Country
concept_alias,Exclude_Supervisory_Organizations,employee.department,Exclude_Supervisory_Organizations,Human Capital Management,Workday_Webservice,Wave-1 Direct/Description: Worker_Response_GroupType.Exclude_Supervisory_Organizations (boolean) - Excludes the supervisory organizations from the Organization Data element response. This can only be selected when the I
concept_alias,Include_Multiple_Managers_in_Management_Chain_Data,employee.manager_id,Include_Multiple_Managers_in_Management_Chain_Data,Human Capital Management,Workday_Webservice,Wave-1 Direct/Description: Worker_Response_GroupType.Include_Multiple_Managers_in_Management_Chain_Data (boolean) - Set to true to return multiple managers in the management chain data section. Default selection is to return a single ma
concept_alias,Worker_Descriptor,employee.name,Worker_Descriptor,Human Capital Management,Workday_Webservice,Wave-1 Direct/Description: WorkerType.Worker_Descriptor (string) - The Worker's Person Name.
concept_alias,Worker_ID,employee.id,Worker_ID,Human Capital Management,Workday_Webservice,Wave-1 Direct/Description: Worker_DataType.Worker_ID (string) - The ID for the employee or contingent worker.
concept_alias,Employment_Data,employee.position,Employment_Data,Human Capital Management,Workday_Webservice,"Wave-1 Direct/Description: Worker_DataType.Employment_Data (Worker_Employment_Information_DataType) - Contains the worker's employment information, such as their position and job information. Security Note: This element is"
concept_alias,Succession_Profile_Data,employee.position,Succession_Profile_Data,Human Capital Management,Workday_Webservice,Wave-1 Direct/Description: Worker_DataType.Succession_Profile_Data (Succession_Profile_DataType) - Contains a list of positions for which the employee is a succession candidate. This is only valid for a worker than is a
concept_alias,Legal_Name_Data,employee.name,Legal_Name_Data,Human Capital Management,Workday_Webservice,Wave-1 Direct/Description: Person_Name_DataType.Legal_Name_Data (Legal_Name_DataType) - Contains the legal name for a person. A person must name one and only one legal name.
concept_alias,Preferred_Name_Data,employee.name,Preferred_Name_Data,Human Capital Management,Workday_Webservice,Wave-1 Direct/Description: Person_Name_DataType.Preferred_Name_Data (Preferred_Name_DataType) - Contains the preferred name for a person. If no preferred name is returned then the legal name is assumed to be the pref
concept_alias,Full_Name_for_Singapore_and_Malaysia,employee.name,Full_Name_for_Singapore_and_Malaysia,Human Capital Management,Workday_Webservice,Wave-1 Direct/Description: Person_Name_Detail_DataType.Full_Name_for_Singapore_and_Malaysia (string) - Full Person Name is used by Malaysia and Singapore. It is designed for (eliminate space between these two words) Workers
concept_alias,Salutation_Reference,address.country,Salutation_Reference,Human Capital Management,Workday_Webservice,Wave-1 Direct/Description: Person_Name_Prefix_DataType.Salutation_Reference (Country_Predefined_Person_Name_Component_ValueObjectType) - A reference to the Form of Address for a person. This is only valid for the country of Germany.
concept_alias,Academic_Suffix_Reference,address.country,Academic_Suffix_Reference,Human Capital Management,Workday_Webservice,Wave-1 Direct/Description: Person_Name_Suffix_DataType.Academic_Suffix_Reference (Country_Predefined_Person_Name_Component_ValueObjectType) - A reference to the Academic Suffix for a person. This is only valid for the country of Australia.
concept_alias,Hereditary_Suffix_Reference,address.country,Hereditary_Suffix_Reference,Human Capital Management,Workday_Webservice,Wave-1 Direct/Description: Person_Name_Suffix_DataType.Hereditary_Suffix_Reference (Country_Predefined_Person_Name_Component_ValueObjectType) - A reference to the Hereditary Suffix for a person. This is only valid for the country of Australia.
concept_alias,Honorary_Suffix_Reference,address.country,Honorary_Suffix_Reference,Human Capital Management,Workday_Webservice,Wave-1 Direct/Description: Person_Name_Suffix_DataType.Honorary_Suffix_Reference (Country_Predefined_Person_Name_Component_ValueObjectType) - A reference to the Honorary Suffix for a person. This is only valid for the country of Australia.
concept_alias,Professional_Suffix_Reference,address.country,Professional_Suffix_Reference,Human Capital Management,Workday_Webservice,Wave-1 Direct/Description: Person_Name_Suffix_DataType.Professional_Suffix_Reference (Country_Predefined_Person_Name_Component_ValueObjectType) - A reference to the Professional Suffix for a person. This is only valid for the country of Australia.
concept_alias,Religious_Suffix_Reference,address.country,Religious_Suffix_Reference,Human Capital Management,Workday_Webservice,Wave-1 Direct/Description: Person_Name_Suffix_DataType.Religious_Suffix_Reference (Country_Predefined_Person_Name_Component_ValueObjectType) - A reference to the Religious Suffix for a person. This is only valid for the country of Australia.
